0,mf,tp,AMC,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
100047,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund - Growth,5000,04-Jun-1997,07-Jun-1997,INF209K01RU9
119568,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund - Growth - Direct Plan,5000,04-Jun-1997,07-Jun-1997,INF209K01VA3
100046,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund -Daily IDCW,5000,04-Jun-1997,07-Jun-1997,INF209K01KQ2INF209K01SQ5
119569,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund -Direct - daily IDCW,5000,04-Jun-1997,07-Jun-1997,INF209K01UZ2
119571,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund -DIRECT - IDCW,5000,04-Jun-1997,07-Jun-1997,INF209K01VD7
119570,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund -Direct - weekly IDCW,5000,04-Jun-1997,07-Jun-1997,INF209K01VC9
100041,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,5000,04-Jun-1997,07-Jun-1997,INF209K01KN9
100048,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,5000,04-Jun-1997,07-Jun-1997,INF209KA1LK7INF209K01KY6
103885,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund -Regular - IDCW,5000,04-Jun-1997,07-Jun-1997,INF209KA1LI1
100044,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,5000,04-Jun-1997,07-Jun-1997,INF209K01KP4
100051,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund -weekly IDCW,5000,04-Jun-1997,07-Jun-1997,INF209K01KU4INF209KA1LJ9
112014,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund- Discipline Advantage Plan,5000,04-Jun-1997,07-Jun-1997,INF209K01KZ3
100043,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),5000,04-Jun-1997,07-Jun-1997,INF209K01RT1
100042,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Aditya Birla Sun Life Liquid Fund-Retail (Growth),5000,04-Jun-1997,07-Jun-1997,INF209K01ME4
112016,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Aditya Birla Sun Life Savings Fund - Discipline Advantage Plan,5000,19-Nov-2001,,INF209K01JT8
119501,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Aditya Birla Sun Life Savings Fund - Growth - Direct Plan,5000,19-Nov-2001,,INF209K01UR9
101317,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Aditya Birla Sun Life Savings Fund - Growth - Regular Plan,5000,19-Nov-2001,,INF209K01LZ1
119500,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Aditya Birla Sun Life Savings Fund-DIRECT - DAILY IDCW,5000,19-Nov-2001,,INF209K01UQ1
119499,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Aditya Birla Sun Life Savings Fund-DIRECT - WEEKLY IDCW,5000,19-Nov-2001,,INF209K01US7
105888,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Aditya Birla Sun Life Savings Fund-Regular - DAILY IDCW,5000,19-Nov-2001,,INF209K01LY4
105887,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Aditya Birla Sun Life Savings Fund-Regular - weekly IDCW,5000,19-Nov-2001,,INF209K01MA2
109108,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Aditya Birla Sun Life Savings Fund-Retail - Daily IDCW,5000,19-Nov-2001,,INF209K01MB0
101316,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Aditya Birla Sun Life Savings Fund-Retail Growth,5000,19-Nov-2001,,INF209K01MC8
105881,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Aditya Birla Sun Life Savings Fund-Weekly - retail IDCW,5000,19-Nov-2001,,INF209K01MD6
119523,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Aditya Birla Sun Life Low duration Fund - Growth - Direct Plan,5000,07-Jul-1998,,INF209K01XU7
103192,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Aditya Birla Sun Life Low Duration Fund - Growth Plan,5000,07-Jul-1998,,INF209K01LQ0
103195,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Aditya Birla Sun Life Low Duration Fund - Institutional Plan - Growth,5000,07-Jul-1998,,INF209K01KE8
119524,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Aditya Birla Sun Life Low Duration Fund -Direct - daily IDCW,5000,07-Jul-1998,,INF209K01XW3
119522,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Aditya Birla Sun Life Low Duration Fund -Direct - weekly IDCW,5000,07-Jul-1998,,INF209K01XV5
103191,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Aditya Birla Sun Life Low Duration Fund -INSTITUTIONAL - DAILY IDCW,5000,07-Jul-1998,,INF209K01KD0
113307,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Aditya Birla Sun Life Low Duration Fund -Regular - DAILY IDCW,5000,07-Jul-1998,,INF209KA1LP6
103193,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Aditya Birla Sun Life Low Duration Fund -REGULAR - WEEKLY IDCW,5000,07-Jul-1998,,INF209KA1LQ4
101973,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,Aditya Birla Sun Life Money Manager Fund - Daily IDCW,5000,01-Jun-2003,01-Jun-2003,INF209K01SZ6
119513,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,Aditya Birla Sun Life Money Manager Fund - Direct - daily IDCW,5000,01-Jun-2003,01-Jun-2003,INF209K01UT5
119512,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,Aditya Birla Sun Life Money Manager Fund - Direct - weekly IDCW,5000,01-Jun-2003,01-Jun-2003,INF209K01UV1INF209KA1LM3
101976,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,Aditya Birla Sun Life Money Manager Fund - Growth,5000,01-Jun-2003,01-Jun-2003,INF209K01RV7
119511,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,Aditya Birla Sun Life Money Manager Fund - Growth - Direct Plan,5000,01-Jun-2003,01-Jun-2003,INF209K01UU3
101972,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,Aditya Birla Sun Life Money Manager Fund - Retail - Daily IDCW,5000,01-Jun-2003,01-Jun-2003,INF209K01JZ5
101970,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,Aditya Birla Sun Life Money Manager Fund - RETAIL - WEEKLY IDCW,5000,01-Jun-2003,01-Jun-2003,INF209K01JY8
101971,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,Aditya Birla Sun Life Money Manager Fund - Retail Growth,5000,01-Jun-2003,01-Jun-2003,INF209K01MJ3
101974,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,Aditya Birla Sun Life Money Manager Fund - WEEKLY IDCW,5000,01-Jun-2003,01-Jun-2003,INF209K01SY9
119496,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Aditya Birla Sun Life Short Term Fund - DIRECT - IDCW,5000,22-Apr-2002,24-Apr-2003,INF209K01R96INF209K01XL6
119497,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Aditya Birla Sun Life Short Term Fund - Direct - Quarterly IDCW,5000,22-Apr-2002,24-Apr-2003,INF209KA1KQ6INF209KA1KR4
119498,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,5000,22-Apr-2002,24-Apr-2003,INF209K01XK8
101844,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Aditya Birla Sun Life Short Term Fund - Growth - Regular Plan,5000,22-Apr-2002,24-Apr-2003,INF209K01942
101843,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Aditya Birla Sun Life Short Term Fund - REGULAR - IDCW,5000,22-Apr-2002,24-Apr-2003,INF209K01975INF209K01DK0
112356,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Aditya Birla Sun Life Short Term Fund - REGULAR - Quarterly IDCW,5000,22-Apr-2002,24-Apr-2003,INF209K01BU3
119540,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan - DIRECT - HALF YEARLY IDCW,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209KA1KN3
119538,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan - Direct - IDCW,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209KA1KO1
119541,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan - DIRECT - Quarterly IDCW,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209KA1KP8
119539,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan - Growth - Direct Plan,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209K01XA9
111803,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan - Growth - Regular Plan,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209K01603
111811,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan - REGULAR - HALFYEARLY IDCW,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209K01595INF209K01CZ0
111812,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan - Regular - IDCW,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209K01611INF209K01DA1
111809,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan - REGULAR - Quarterly IDCW,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209K01637
147820,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium term Plan- Segregated Portfolio 1- Growth- Regular Plan,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209KB1Q23
147817,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan- Segregated Portfolio 1-DIRECT - HALF YEARLY IDCW,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209KB1Q31INF209KB1R14
147819,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan- Segregated Portfolio 1-DIRECT - IDCW,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209KB1P81INF209KB1Q80
147818,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan- Segregated Portfolio 1-Direct - Quarterly IDCW,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209KB1Q72INF209KB1R06
147816,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan- Segregated Portfolio 1-Growth - Direct Plan,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209KB1Q15
147821,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan- Segregated Portfolio 1-REGULAR - HALFYEARLY IDCW,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209KB1Q49INF209KB1Q56
147814,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan- Segregated Portfolio 1-Regular - IDCW,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209KB1P99INF209KB1Q07
147815,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Open Ended,Debt Scheme - Medium Duration Fund,Aditya Birla Sun Life Medium Term Plan- Segregated Portfolio 1-REGULAR - Quarterly IDCW,Minimum 5000/- and in multiples of 1 thereafter,23-Mar-2009,25-Mar-2009,INF209KB1Q64
111777,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Aditya Birla Sun Life Income Fund (Discipline Advantage Plan),5000,01-Jan-1994,01-Jan-1994,INF209K01LD8
133446,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Aditya Birla Sun Life Income Fund - Direct - IDCW,5000,01-Jan-1994,01-Jan-1994,INF209KA1WL2INF209KA1WM0
119655,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Aditya Birla Sun Life Income Fund - Direct - Quarterly IDCW,5000,01-Jan-1994,01-Jan-1994,INF209K01WZ8
119657,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Aditya Birla Sun Life Income Fund - Growth - Direct Plan,5000,01-Jan-1994,01-Jan-1994,INF209K01WY1
100038,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Aditya Birla Sun Life Income Fund - Growth - Regular Plan,5000,01-Jan-1994,01-Jan-1994,INF209K01579
133445,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Aditya Birla Sun Life Income Fund - Regular - IDCW,5000,01-Jan-1994,01-Jan-1994,INF209KA1WJ6INF209KA1WK4
100037,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Income Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Aditya Birla Sun Life Income Fund - Regular - Quarterly IDCW,5000,01-Jan-1994,01-Jan-1994,INF209K01587INF209K01CY3
119505,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund - Growth - Direct Plan,5000,10-Sep-2004,,INF209K01N82
102767,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund - Growth - Regular Plan,5000,10-Sep-2004,,INF209K01793
147811,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund - Segregated Portfolio 1-Direct - IDCW,5000,10-Sep-2004,,INF209KB1R22INF209KB1S54
147810,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund - Segregated Portfolio 1-DIRECT - MONTHLY IDCW,5000,10-Sep-2004,,INF209KB1R55INF209KB1S47
147812,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund - Segregated Portfolio 1-DIRECT - Quarterly IDCW,5000,10-Sep-2004,,INF209KB1R89INF209KB1S39
147809,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund - Segregated Portfolio 1-Regular - IDCW,5000,10-Sep-2004,,INF209KB1S13
147805,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund - Segregated Portfolio 1-REGULAR - MONTHLY IDCW,5000,10-Sep-2004,,INF209KB1R63INF209KB1R71
147806,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund - Segregated Portfolio 1-Regular - Quarterly IDCW,5000,10-Sep-2004,,INF209KB1R97INF209KB1S05
132918,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund -Direct - IDCW,5000,10-Sep-2004,,INF209KA1TX3
119503,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund -DIRECT - MONTHLY IDCW,5000,10-Sep-2004,,INF209K01R62
119502,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund -Direct - Quarterly IDCW,5000,10-Sep-2004,,INF209K01R88
132917,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund -Regular - IDCW,5000,10-Sep-2004,,INF209KA1TV7
111521,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund -REGULAR - MONTHLY IDCW,5000,10-Sep-2004,,INF209K01801INF209K01DG8
102766,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund -Regular - Quarterly IDCW,5000,10-Sep-2004,,INF209K01819INF209K01DH6
147808,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund- Segregated Portfolio 1- Growth - Direct Plan,5000,10-Sep-2004,,INF209KB1R30
147804,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund- Segregated Portfolio 1- Growth - Regular Plan,5000,10-Sep-2004,,INF209KB1R48
111848,3,1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Aditya Birla Sun Life Dynamic Bond Fund-Discipline Advantage Plan-Growth,5000,10-Sep-2004,,INF209K01JW2
